iyear,country_txt,success,suicide,attack_type,targtype,group_terror,weapon_type,nkill,month
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,0,4
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,0,5
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,5
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,5
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,5
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,0,5
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,0,5
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,0,5
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,5
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,5
2008,Russia,ONWAAR,ONWAAR,Assassination,Police,Unknown,Explosives/Bombs/Dynamite,0,5
2008,Russia,WAAR,ONWAAR,Armed Assault,Educational Institution,Unknown,Firearms,1,5
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,5
2008,Russia,WAAR,ONWAAR,Assassination,Police,Unknown,Firearms,1,5
2008,Russia,WAAR,ONWAAR,Assassination,Police,Unknown,Firearms,2,5
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,5
2008,Bulgaria,ONWAAR,ONWAAR,Assassination,Government (General),Unknown,Explosives/Bombs/Dynamite,0,5
2008,Russia,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,0,5
2008,Macedonia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,1,6
2008,Macedonia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,6
2008,Macedonia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,0,6
2008,Macedonia,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,6
2008,Macedonia,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,6
2008,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,1,6
2008,Serbia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,6
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,6
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,6
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,0,6
2008,Russia,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Chechen Rebels,Firearms,3,6
2008,Czech Republic,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,6
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,2,6
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,6
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Chechen Rebels,Explosives/Bombs/Dynamite,3,6
2008,Kosovo,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,6
2008,Russia,ONWAAR,ONWAAR,Assassination,Government (General),Unknown,Explosives/Bombs/Dynamite,0,6
2008,Russia,WAAR,ONWAAR,Assassination,Government (General),Unknown,Unknown,1,6
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,6
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Caucasus Emirate,Firearms,0,6
2008,Kosovo,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,6
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,6
2008,Kosovo,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,6
2008,Czech Republic,WAAR,ONWAAR,Unarmed Assault,Private Citizens & Property,Unknown,Chemical,0,6
2008,Russia,ONWAAR,ONWAAR,Assassination,Police,Unknown,Firearms,0,6
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Chechen Rebels,Firearms,1,7
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,0,7
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,7
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Caucasus Emirate,Explosives/Bombs/Dynamite,0,7
2008,Belarus,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,7
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,7
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,7
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Caucasus Emirate,Explosives/Bombs/Dynamite,0,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,1,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,3,7
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,3,7
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,2,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,1,7
2008,Russia,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,1,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,3,7
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,0,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,0,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Explosives/Bombs/Dynamite,0,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,7
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Business,Chechen Rebels,Explosives/Bombs/Dynamite,0,7
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,1,7
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,1,7
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,1,8
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,8
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,0,8
2008,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,1,8
2008,Russia,WAAR,ONWAAR,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,Unknown,0,8
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Tourists,Unknown,Explosives/Bombs/Dynamite,2,8
2008,Russia,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,8
2008,Bulgaria,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,8
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,8
2008,Croatia,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,8
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,8
2008,Russia,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,8
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,8
2008,Russia,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,0,8
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,2,8
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,8
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,8
2008,Russia,WAAR,ONWAAR,Armed Assault,Business,Unknown,Firearms,2,8
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,8
2008,Russia,ONWAAR,ONWAAR,Assassination,Police,Unknown,Firearms,0,9
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,9
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,1,9
2008,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Caucasus Emirate,Firearms,1,9
2008,Russia,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,1,9
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,9
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Caucasus Emirate,Explosives/Bombs/Dynamite,0,9
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,9
2008,Bosnia-Herzegovina,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,10
2008,Bosnia-Herzegovina,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,10
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,10
2008,Kosovo,ONWAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,0,10
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Chechen Rebels,Explosives/Bombs/Dynamite,0,10
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Chechen Rebels,Explosives/Bombs/Dynamite,0,10
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Chechen Rebels,Firearms,0,10
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Chechen Rebels,Explosives/Bombs/Dynamite,0,10
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Chechen Rebels,Explosives/Bombs/Dynamite,0,10
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,10
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,10
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,5,10
2008,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,0,10
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,10
2008,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,0,10
2008,Russia,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (General),Caucasus Emirate,Incendiary,0,10
2008,Russia,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Caucasus Emirate,Firearms,4,10
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,10
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,11
2008,Russia,WAAR,WAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,12,11
2008,Bosnia-Herzegovina,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,11
2008,Kosovo,ONWAAR,ONWAAR,Bombing/Explosion,Government (Diplomatic),Unknown,Explosives/Bombs/Dynamite,0,11
2008,Kosovo,WAAR,ONWAAR,Bombing/Explosion,Government (Diplomatic),Kosovo Liberation Army (KLA),Explosives/Bombs/Dynamite,0,11
2008,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,0,11
2008,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,1,11
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,11
2008,Russia,ONWAAR,ONWAAR,Assassination,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,0,11
2008,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,0,11
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Dagestani Shari'ah Jamaat,Explosives/Bombs/Dynamite,0,11
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Firearms,0,11
2008,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,11
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,11
2008,Russia,ONWAAR,ONWAAR,Assassination,Government (General),Unknown,Firearms,0,11
2008,Russia,WAAR,ONWAAR,Assassination,Government (General),Kata'ib al-Khoul,Firearms,1,11
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Educational Institution,Unknown,Explosives/Bombs/Dynamite,0,11
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,11
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,11
2008,Russia,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,1,11
2008,Russia,WAAR,ONWAAR,Armed Assault,Business,Unknown,Firearms,0,11
2008,Russia,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,11
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,0,11
2008,Russia,WAAR,ONWAAR,Armed Assault,Business,Unknown,Firearms,0,11
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Caucasus Emirate,Firearms,3,12
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,12
2008,Russia,WAAR,ONWAAR,Unknown,Police,Unknown,Unknown,1,12
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Macedonia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Militant Organization of Russian Nationalists,Melee,1,12
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Bosnia-Herzegovina,WAAR,ONWAAR,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,Incendiary,0,12
2008,Russia,ONWAAR,ONWAAR,Facility/Infrastructure Attack,Government (Diplomatic),Unknown,Incendiary,0,12
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Caucasus Emirate,Firearms,0,12
2008,Russia,WAAR,ONWAAR,Assassination,Police,Unknown,Firearms,1,12
2008,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,2,12
2008,Serbia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,12
2008,Russia,WAAR,ONWAAR,Assassination,Military,Dagestani Shari'ah Jamaat,Firearms,1,12
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,1
2009,Russia,WAAR,ONWAAR,Assassination,Military,Unknown,Firearms,1,1
2009,Russia,WAAR,ONWAAR,Assassination,Government (General),Unknown,Firearms,1,1
2009,Russia,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,2,1
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,1
2009,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,0,1
2009,Russia,ONWAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,1
2009,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,1,1
2009,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,5,2
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,2
2009,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,1,2
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,2
2009,Russia,ONWAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,0,2
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,2
2009,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,2
2009,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,2
2009,Hungary,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,2,2
2009,Russia,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,1,2
2009,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,2
2009,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Utilities,Unknown,Explosives/Bombs/Dynamite,0,2
2009,Russia,ONWAAR,ONWAAR,Assassination,Police,Unknown,Firearms,0,2
2009,Macedonia,WAAR,ONWAAR,Unarmed Assault,Tourists,Macedonian nationalists,Melee,0,3
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,3
2009,Russia,WAAR,ONWAAR,Hostage Taking (Kidnapping),Government (General),Unknown,Firearms,1,3
2009,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,0,3
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,0,3
2009,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,0,3
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,3
2009,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,1,3
2009,Kosovo,ONWAAR,ONWAAR,Armed Assault,Government (Diplomatic),Unknown,Firearms,0,3
2009,Russia,WAAR,ONWAAR,Hostage Taking (Kidnapping),Police,Unknown,Firearms,1,3
2009,Russia,ONWAAR,ONWAAR,Assassination,Government (General),Unknown,Firearms,0,3
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,0,3
2009,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,0,3
2009,Russia,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,0,4
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Utilities,Unknown,Explosives/Bombs/Dynamite,0,4
2009,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Utilities,Unknown,Explosives/Bombs/Dynamite,1,4
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,4
2009,Russia,WAAR,ONWAAR,Armed Assault,Religious Figures/Institutions,Unknown,Firearms,1,4
2009,Russia,ONWAAR,ONWAAR,Assassination,Police,Unknown,Explosives/Bombs/Dynamite,1,4
2009,Russia,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,0,4
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,0,4
2009,Russia,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,1,4
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,5
2009,Bosnia-Herzegovina,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,5
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,5
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,5
2009,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,5
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,0,5
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,5
2009,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,1,5
2009,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,1,5
2009,Russia,WAAR,ONWAAR,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,Unknown,2,5
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,5
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,5
2009,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,1,5
2009,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Utilities,Unknown,Explosives/Bombs/Dynamite,0,5
2009,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,1,5
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Caucasus Emirate,Explosives/Bombs/Dynamite,1,6
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,6
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,6
2009,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Caucasus Emirate,Firearms,1,6
2009,Russia,WAAR,ONWAAR,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,Firearms,1,6
2009,Serbia,ONWAAR,ONWAAR,Assassination,Government (General),Unknown,Explosives/Bombs/Dynamite,0,6
2009,Russia,WAAR,ONWAAR,Assassination,Government (General),Caucasus Emirate,Firearms,1,6
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,6
2009,Russia,WAAR,ONWAAR,Assassination,Police,Unknown,Firearms,1,6
2009,Russia,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,1,6
2009,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Unknown,Firearms,1,6
2009,Russia,WAAR,ONWAAR,Armed Assault,Government (General),Caucasus Emirate,Firearms,1,6
2009,Russia,ONWAAR,ONWAAR,Assassination,Government (General),Unknown,Firearms,0,6
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Educational Institution,Unknown,Explosives/Bombs/Dynamite,0,6
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,6
2009,Russia,ONWAAR,WAAR,Assassination,Government (General),Riyadus-Salikhin Reconnaissance and Sabotage Battalion of Chechen Martyrs,Explosives/Bombs/Dynamite,3,6
2009,Russia,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,2,6
